par_pctile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
49,1,Ivy Plus,58400,107200,.7586438799036533,.13942307,.39423078,.48076925,.63461542,.12019231,.10096154,.0625,.081730768,.081730768,.54807693,79200,83000,208,52724,.0039450726
49,2,Other elite schools (public and private),58400,77100,.7143525056229798,.06188925,.24538545,.37350705,.5320304,.18566775,.10749186,.076004341,.098805644,.091205209,.52551574,60400,67200,921,183973,.0050061694
49,3,Highly selective public,58400,62500,.6684113575413115,.028905964,.14306623,.25429931,.42883277,.23490669,.14013904,.10757409,.088547386,.081961215,.57519209,49100,52700,2733,393548,.0069445148
49,4,Highly selective private,58400,62100,.6814258796301346,.030156815,.16043425,.29674307,.46200243,.21954161,.12545235,.10012063,.092882991,.090470448,.56212306,53100,57100,829,134098,.0061820461
49,5,Selective public,58400,45800,.6010096765621902,.0096345516,.060409743,.13239202,.28217053,.2791805,.20033222,.13001107,.10830565,.098892584,.56555927,39100,42400,18060,1944082,.0092897313
49,6,Selective private,58400,47200,.6146941425870648,.013664314,.07652016,.15326805,.31769529,.26349351,.18651788,.12593943,.10635391,.095422454,.59234804,41100,44800,4391,486852,.0090191681
49,7,Nonselective four-year public,58400,34100,.5199216532719921,.0038555905,.030143708,.070452154,.1787592,.24675779,.23904662,.18471785,.15071854,.1402033,.50753593,30400,34900,2853,257854,.011064401
49,8,Nonselective four-year private not-for-profit,58400,32800,.5025038708339107,.0052083335,.03472222,.083333336,.18402778,.21875,.19965278,.22743055,.17013888,.15798612,.55034721,27100,33400,576,55947,.010295458
49,9,Two-year (public and private not-for-profit),58400,32900,.5145383329370393,.0024458738,.023688741,.06458918,.17066763,.24227738,.24241327,.19154815,.15309358,.1380107,.47576773,29400,34000,22078,2021451,.010921857
49,10,Four-year for-profit,58400,34600,.5298263789020088,.0022255194,.03115727,.077151336,.20029674,.22329377,.23887241,.20845698,.12908012,.11424332,.40727001,30800,34000,1348,126025,.01069629
49,11,Two-year for-profit,58300,34300,.530710401265692,0,.029106028,.070686072,.18711019,.24532224,.25779626,.17255718,.13721414,.13097712,.41580042,31300,34900,481,42313,.011367665
49,12,Less than two-year schools of any type,58300,27900,.4505961107462974,0,.01980198,.069306932,.18811882,.15841584,.15841584,.23762377,.25742576,.22772278,.45544556,19500,31800,101,10121,.0099792508
49,13,Attending college with insufficient data,58500,32900,.5081059222375005,.0037331763,.030946065,.070046172,.16435799,.22988506,.24648787,.20925435,.15001474,.13576972,.47509578,28600,32900,10179,942344,.010801787
49,14.1,Late attender (ages 23-28),58400,24100,.4296184918565806,.0010059639,.011065603,.02974779,.09003377,.17733707,.24811381,.2808795,.20363584,.18179205,.38743982,19500,25300,13917,1239448,.011228385
49,14.2,Never attended college (before year 2013),58400,22500,.3937356421158819,.00093432068,.011730916,.030590354,.084677137,.16053014,.22022286,.22776663,.30680326,.28417191,.34846702,15900,26400,28898,2866578,.01008101
50,1,Ivy Plus,59800,112000,.7420165350838922,.1434263,.37051794,.49003983,.60956174,.11553785,.063745022,.13545817,.075697213,.067729086,.53784859,74900,82000,251,52724,.0047606402
50,2,Other elite schools (public and private),59800,77300,.7114238339798207,.06818182,.22623967,.3605372,.52995867,.19008264,.095041327,.09607438,.088842973,.079545453,.51136363,59500,64300,968,183973,.0052616415
50,3,Highly selective public,59800,61000,.6810322036916645,.033506043,.14576857,.25906736,.44145077,.23385146,.14542314,.095682211,.0835924,.077720203,.59067357,50800,54100,2895,393548,.0073561547
50,4,Highly selective private,59800,68100,.6876178263442629,.03699284,.15632458,.3019093,.46300715,.22911695,.12410501,.10143198,.082338907,.075178996,.54176611,52200,55500,838,134098,.006249161
50,5,Selective public,59800,45500,.6045014475472659,.010657095,.065654337,.14064053,.28807288,.27824408,.19685256,.13092214,.10590833,.095416896,.56261736,39600,42800,18110,1944082,.0093154507
50,6,Selective private,59800,47600,.6161279625099413,.012351224,.077026725,.16730295,.32382664,.26454076,.17516281,.12441051,.11205929,.10060634,.59285873,41800,45500,4453,486852,.0091465171
50,7,Nonselective four-year public,59800,34200,.5228152204304984,.0049522463,.030774673,.070038915,.1775734,.25221083,.24053767,.18146445,.14821365,.13512558,.48708877,30700,35000,2827,257854,.010963568
50,8,Nonselective four-year private not-for-profit,59800,34800,.5181768286357534,.0053475937,.040998217,.080213904,.1942959,.24777183,.19073084,.19251336,.17468806,.1657754,.56862742,31100,37300,561,55947,.010027347
50,9,Two-year (public and private not-for-profit),59800,33100,.5158605493023484,.0024864576,.024953378,.065713525,.17187639,.24336204,.24216321,.18706153,.1555368,.14017406,.47837672,29700,34200,22522,2021451,.011141501
50,10,Four-year for-profit,59700,32900,.511557326489724,.0015048909,.030850263,.075996988,.17908202,.23250565,.22723852,.20240782,.15876599,.13920242,.39879608,28700,33600,1329,126025,.010545527
50,11,Two-year for-profit,59700,35200,.5417338078587988,0,.03164557,.06329114,.19198312,.2679325,.25527427,.14556962,.1392405,.13080169,.4472574,32800,36800,474,42313,.011202231
50,12,Less than two-year schools of any type,59700,24200,.4247713852198843,0,.010204081,.05102041,.12244898,.14285713,.21428572,.33673468,.18367347,.17346938,.3877551,19400,23000,98,10121,.0096828379
50,13,Attending college with insufficient data,59900,34200,.5176394322901653,.0044656447,.032375928,.079366691,.17781387,.23130012,.24155079,.20521669,.14411855,.12970668,.48868367,29300,33600,9853,942344,.010455842
50,14.1,Late attender (ages 23-28),59800,24600,.433869830154778,.0012122941,.012693432,.035584398,.094986804,.18113101,.24188833,.27911288,.20288098,.1792769,.39485133,19600,25300,14023,1239448,.011313908
50,14.2,Never attended college (before year 2013),59800,22200,.3988727016175837,.0010220985,.010890636,.030698199,.086138234,.16515702,.22130194,.22799845,.29940435,.27790505,.35946146,16500,26800,28373,2866578,.0098978644
51,1,Ivy Plus,61100,104300,.7671739221087648,.11842106,.39035088,.49122807,.64035088,.13596492,.065789476,.07456141,.083333336,.074561402,.51754385,76700,80800,228,52724,.0043244064
51,2,Other elite schools (public and private),61200,77900,.7082537160490215,.065315314,.22747748,.34572074,.52477479,.20045045,.091216214,.087837838,.095720716,.087837838,.5349099,58700,63200,888,183973,.0048267953
51,3,Highly selective public,61200,58600,.6734448633483443,.028651293,.12264151,.24039133,.42872119,.25296995,.13661775,.095038436,.086652689,.079315163,.56673652,49400,52800,2862,393548,.0072723022
51,4,Highly selective private,61200,60700,.6680066904216777,.037470724,.1440281,.26580796,.4531616,.21662764,.11826698,.088992976,.12295081,.11007026,.5608899,51100,56900,854,134098,.0063684769
51,5,Selective public,61200,44400,.6027774740615682,.0086867381,.061616488,.13639797,.28105104,.28250781,.19914751,.13289091,.10440272,.093719654,.56690407,39300,42300,18534,1944082,.0095335487
51,6,Selective private,61200,47400,.6146676952470028,.010943313,.077697523,.16633837,.32173342,.26592252,.17465529,.12497264,.11271613,.099803023,.60976142,41500,45200,4569,486852,.0093847821
51,7,Nonselective four-year public,61200,34100,.5225121507570421,.0031768444,.031415459,.066713735,.17578539,.24461702,.24461702,.19237557,.14260501,.13201553,.50476527,30100,34300,2833,257854,.010986838
51,8,Nonselective four-year private not-for-profit,61200,33500,.5053922092014782,.0017241379,.02586207,.087931037,.2051724,.20172414,.20689656,.18620689,.2,.1724138,.54827589,27800,34800,580,55947,.010366955
51,9,Two-year (public and private not-for-profit),61200,33400,.5203486146343875,.0024627293,.025418883,.064646639,.1720832,.25119838,.24433793,.18351731,.14886318,.13443863,.48766437,30100,34500,22739,2021451,.01124885
51,10,Four-year for-profit,61100,34400,.5268524449666593,.0014398848,.035277177,.08711303,.20158388,.23398128,.2174226,.19726422,.14974801,.13390929,.39812815,30000,35300,1389,126025,.011021622
51,11,Two-year for-profit,61100,34100,.5350157427884408,0,.016528927,.064049587,.19834711,.25413224,.24793388,.13636364,.16322315,.15289256,.39049587,31800,36300,484,42313,.011438565
51,12,Less than two-year schools of any type,61100,26300,.4368455427612068,0,.02631579,.052631579,.10526316,.22807018,.19298247,.21929824,.25438598,.21052632,.38596493,19400,28800,114,10121,.01126371
51,13,Attending college with insufficient data,61300,34600,.5166322960338442,.004266833,.031532936,.0771152,.17285877,.23561245,.24768446,.19648246,.14736184,.13341658,.48860443,29500,33800,9609,942344,.010196913
51,14.1,Late attender (ages 23-28),61200,24600,.4348137874033896,.00086899847,.011876312,.03287711,.091824174,.18408284,.2482439,.27873126,.19711782,.17242378,.39488739,20100,25400,13809,1239448,.01114125
51,14.2,Never attended college (before year 2013),61200,22600,.4030479398164913,.0012107831,.011716107,.031195471,.0894555,.16933158,.22335388,.22342509,.29443395,.27356577,.36067092,17200,27100,28081,2866578,.009796001
52,1,Ivy Plus,62600,107100,.7081415069555097,.16,.35999998,.47111112,.5777778,.10666667,.097777784,.084444441,.13333334,.12444445,.50666666,71200,84300,225,52724,.0042675063
52,2,Other elite schools (public and private),62600,87000,.703156235085021,.059959348,.23170732,.36686993,.51626015,.17987806,.12195121,.092479676,.089430898,.086382113,.53963417,57800,62200,984,183973,.0053486112
52,3,Highly selective public,62600,58100,.6661565600558245,.025802184,.12669533,.24247436,.41283494,.24842872,.14521998,.10320874,.090307645,.083691694,.56434005,48700,51700,3023,393548,.007681401
52,4,Highly selective private,62600,64300,.6835833141934599,.044417769,.15486194,.28091237,.47058824,.22208883,.11044418,.10084034,.096038416,.090036012,.54501802,53300,57800,833,134098,.006211875
52,5,Selective public,62600,45600,.6064699629888115,.010591398,.069247313,.14387096,.29096773,.27752689,.19693549,.12967741,.10489248,.093602151,.57295698,39700,42700,18600,1944082,.0095674973
52,6,Selective private,62600,48800,.6211191475417408,.013760482,.079767793,.16405074,.32272628,.27520964,.17910127,.1173941,.10556869,.097613417,.59901094,41700,45300,4651,486852,.0095532108
52,7,Nonselective four-year public,62500,34400,.5253046602992223,.0034806821,.033066481,.07692308,.18343195,.25234947,.23181343,.18760878,.14479639,.13331014,.50052214,30700,35200,2873,257854,.011141964
52,8,Nonselective four-year private not-for-profit,62600,36400,.497933547759422,.006944444,.03125,.076388888,.16666667,.23090278,.22222222,.19791666,.18229167,.16145833,.55034721,27200,33500,576,55947,.010295458
52,9,Two-year (public and private not-for-profit),62600,33500,.5202707105844517,.0029141838,.024531338,.066765256,.17719977,.24209473,.24409552,.19142273,.14518724,.13235614,.48375452,30000,34100,22991,2021451,.011373513
52,10,Four-year for-profit,62500,34600,.531952505759022,.0022156572,.03028065,.076809458,.19054653,.24889217,.22304283,.19645494,.14106353,.12629247,.40398818,30900,35200,1354,126025,.0107439
52,11,Two-year for-profit,62500,34500,.5338244962226292,.0019569471,.031311154,.066536203,.17612524,.27788651,.23874755,.15459883,.15264188,.1369863,.40900195,32400,36900,511,42313,.012076667
52,12,Less than two-year schools of any type,62600,26300,.4406425824464517,0,.01754386,.078947373,.1491228,.14035088,.22807018,.25438595,.22807018,.21929824,.36842105,20000,29500,114,10121,.01126371
52,13,Attending college with insufficient data,62700,34800,.5210991557852387,.0043348125,.032407887,.075343169,.17896584,.23810507,.24254309,.19578904,.14459696,.12890908,.50418001,30000,34300,9689,942344,.010281808
52,14.1,Late attender (ages 23-28),62600,25000,.438894071918133,.0010342025,.013370762,.034054812,.097732142,.17825221,.25256702,.27657533,.1948733,.16909212,.40016252,20300,25700,13537,1239448,.010921798
52,14.2,Never attended college (before year 2013),62600,22300,.3977168553333356,.001267519,.012711404,.031651758,.086408578,.16568284,.21924457,.22753775,.30112627,.28080976,.3612791,16400,26900,27613,2866578,.0096327402
53,1,Ivy Plus,64000,128800,.7632473682822812,.13220339,.35254237,.49491525,.63389832,.11864407,.10169491,.074576266,.071186438,.06779661,.5152542,78900,83000,295,52724,.0055951751
53,2,Other elite schools (public and private),64100,76400,.7083226295307181,.063850686,.22691552,.34970531,.54322201,.16699411,.10019646,.10510805,.084479377,.078585461,.53831041,60300,64600,1018,183973,.0055334205
53,3,Highly selective public,64000,60700,.6721744355540819,.029374203,.1325032,.23818646,.41060024,.25989783,.14878672,.10025543,.080459774,.07662835,.59610474,48400,51700,3132,393548,.0079583684
53,4,Highly selective private,64000,63700,.6867673443466954,.031287607,.16245487,.28399518,.47412756,.21179302,.13357401,.087845966,.092659444,.085439228,.56197351,53200,57000,831,134098,.0061969603
53,5,Selective public,64000,45000,.6060401001380156,.0097935973,.063395113,.13816343,.28970093,.28217146,.19476622,.12763268,.10572872,.094671443,.57898062,39800,42900,18992,1944082,.0097691352
53,6,Selective private,64000,48700,.6207942371080286,.015661376,.077037036,.16148148,.32550266,.27386245,.17142858,.12465609,.10455026,.09714286,.60444444,42400,45700,4725,486852,.0097052082
53,7,Nonselective four-year public,64000,34300,.5235283819230175,.0028429283,.031627577,.073205404,.17945984,.26154941,.21997157,.19083156,.14818764,.13610519,.51208246,31400,35600,2814,257854,.010913152
53,8,Nonselective four-year private not-for-profit,64000,31700,.4906107516036697,.0017421603,.031358887,.080139376,.18118466,.20383275,.20383275,.21951219,.19163764,.17595819,.6114983,27000,33600,574,55947,.01025971
53,9,Two-year (public and private not-for-profit),64000,33800,.5229538222693904,.0029095015,.02696717,.069654338,.17639396,.25004342,.24014243,.18546987,.14795032,.13296856,.49318221,30500,34700,23028,2021451,.011391817
53,10,Four-year for-profit,64000,33600,.5233915454578083,0,.029257314,.072768189,.19054765,.22730683,.23930983,.19729933,.14553638,.13203301,.38934734,30200,34000,1333,126025,.010577266
53,11,Two-year for-profit,64000,36000,.5477478118673201,.0020920502,.029288704,.071129709,.21757323,.27824268,.19246861,.18619247,.12552302,.11715481,.44560671,33900,38600,478,42313,.011296765
53,12,Less than two-year schools of any type,63900,26900,.4605106852658555,0,.0092592593,.037037037,.12037037,.24074073,.2037037,.21296297,.22222222,.19444445,.44444445,23600,31000,108,10121,.010670883
53,13,Attending college with insufficient data,64100,34000,.5180434319421193,.0035317338,.031577855,.073854789,.17513244,.23870365,.24005401,.1965306,.1495793,.13462138,.49194974,29800,34200,9627,942344,.010216014
53,14.1,Late attender (ages 23-28),64000,25100,.4394751820586724,.0008888889,.013333334,.034074076,.097629629,.18488888,.24392593,.2822963,.19125926,.16733333,.39451852,20300,25700,13500,1239448,.010891945
53,14.2,Never attended college (before year 2013),64000,23100,.404822860081298,.00095877278,.011320894,.033667676,.094217859,.16900215,.21620326,.2265285,.29404822,.27122208,.36555055,16900,27200,27118,2866578,.0094600599
54,1,Ivy Plus,65500,143500,.7530126298224752,.11836734,.35510203,.47755104,.60816324,.13469388,.089795917,.077551022,.089795917,.077551022,.48163268,73400,79000,245,52724,.00464684
54,2,Other elite schools (public and private),65500,74300,.6991756264095324,.045240339,.21112159,.32327992,.50329876,.19509897,.11781338,.096135721,.08765316,.081055611,.49952874,56200,60100,1061,183973,.0057671508
54,3,Highly selective public,65400,61700,.6697965671575304,.029033324,.13130979,.23919499,.41669416,.25404158,.14318706,.098317385,.087759815,.081821181,.6004619,48100,51800,3031,393548,.007701729
54,4,Highly selective private,65500,64700,.6797011820399113,.030337078,.16516854,.27752808,.45842695,.23033707,.12247191,.084269665,.10449439,.094382025,.56741571,51900,56000,890,134098,.0066369371
54,5,Selective public,65400,46000,.6082927359009597,.010057472,.064039409,.14054804,.29387316,.28130132,.19581281,.1246408,.10437192,.094673648,.58323073,39800,42900,19488,1944082,.010024268
54,6,Selective private,65400,47800,.6244711459086653,.010647181,.077453025,.16576201,.33089772,.2776618,.16680585,.11795407,.10668058,.09686847,.61440504,43100,46300,4790,486852,.0098387189
54,7,Nonselective four-year public,65400,34600,.5237622469334777,.0040540542,.033445947,.080405407,.17871621,.25878379,.22601351,.19054054,.14594595,.13040541,.49425676,30600,35200,2960,257854,.011479365
54,8,Nonselective four-year private not-for-profit,65500,33800,.5093849449056462,.0052447552,.033216782,.080419578,.18531469,.21678323,.24475525,.17832167,.17482518,.16258742,.54195803,29300,33800,572,55947,.010223962
54,9,Two-year (public and private not-for-profit),65400,33700,.5209193487620404,.0022977542,.027226219,.071100324,.18173936,.24100408,.23671205,.19296801,.14757653,.13457036,.49284661,30100,34500,23066,2021451,.011410615
54,10,Four-year for-profit,65400,34800,.5291524189699776,.0022222223,.038518518,.085925929,.18962963,.24962962,.22740741,.19555555,.13777778,.12666667,.42444444,30400,35600,1350,126025,.010712161
54,11,Two-year for-profit,65300,34200,.528847642800601,.0039215689,.023529412,.078431375,.19019608,.26274511,.21764706,.17450981,.15490197,.14313726,.45882353,31700,36500,510,42313,.012053033
54,12,Less than two-year schools of any type,65300,30200,.4953577205712111,0,.0084745763,.076271184,.1779661,.22033899,.18644068,.22881356,.18644068,.14406779,.41525424,24000,31700,118,10121,.011658927
54,13,Attending college with insufficient data,65500,34300,.5168110932230431,.0045576962,.035840064,.077584423,.17940751,.22943857,.24114357,.20126373,.14874664,.13393413,.5017609,29400,33700,9654,942344,.010244667
54,14.1,Late attender (ages 23-28),65400,25600,.441229577355016,.001340283,.01370067,.038346983,.099478781,.18153389,.24936709,.28078929,.18883097,.16708861,.39374536,20400,25900,13430,1239448,.010835469
54,14.2,Never attended college (before year 2013),65500,23400,.4049947983174972,.0010981105,.011473361,.032640386,.091483966,.17304707,.22000076,.22003862,.29542959,.27501988,.36699611,17300,27700,26409,2866578,.0092127267
55,1,Ivy Plus,66800,87900,.7283709239026041,.12556054,.32286996,.41255605,.57847536,.15246637,.089686103,.080717489,.09865471,.09865471,.49775785,65000,72800,223,52724,.0042295731
55,2,Other elite schools (public and private),66900,78600,.711666604651549,.076696165,.2291052,.359882,.5299902,.1740413,.11701082,.090462141,.088495575,.077679448,.55358899,59300,64100,1017,183973,.0055279853
55,3,Highly selective public,66900,59400,.6763259566660278,.028930817,.13113208,.24937107,.43301886,.24811321,.13930817,.088993713,.090566039,.083962269,.58522016,49600,53400,3180,393548,.0080803363
55,4,Highly selective private,66900,64100,.6913192952044861,.040415704,.16628176,.29099306,.47344112,.22401848,.11778291,.10623556,.078521945,.072748266,.56581986,53200,56600,866,134098,.0064579635
55,5,Selective public,66900,44800,.6060703758174655,.0095446007,.061329138,.1369244,.28892726,.28395188,.19393817,.12971519,.10346753,.094430625,.58176368,40000,43000,19697,1944082,.010131774
55,6,Selective private,66900,47800,.6147494716992146,.014233428,.079097196,.16673444,.32492885,.26250508,.1740545,.1295242,.10898739,.098413989,.60573405,41400,45100,4918,486852,.010101632
55,7,Nonselective four-year public,66900,33700,.5223941248076129,.0016801076,.02889785,.074260756,.17775539,.25504032,.23084678,.18783602,.14852151,.13474463,.48219085,30800,35100,2976,257854,.011541415
55,8,Nonselective four-year private not-for-profit,66900,32600,.500042746423284,.0017331023,.043327555,.083188906,.18717505,.20450607,.23396881,.18197574,.19237435,.17677642,.57365686,27400,33800,577,55947,.010313332
55,9,Two-year (public and private not-for-profit),66900,33900,.5234896514038738,.0029321718,.026562029,.069595963,.17972489,.25031263,.2359536,.1850718,.14893709,.13345695,.48730111,30600,35000,23191,2021451,.011472452
55,10,Four-year for-profit,66800,36200,.5346687900169374,.0072833216,.036416605,.090313181,.21048798,.23015295,.23597962,.1769847,.14639476,.12964311,.392571,31900,35800,1373,126025,.010894664
55,11,Two-year for-profit,66800,38200,.5673160949151705,.0019646366,.035363458,.096267186,.21611002,.29273084,.23968565,.11984283,.13163064,.12180747,.4459725,35200,39400,509,42313,.0120294
55,12,Less than two-year schools of any type,66800,25500,.4362952291808733,0,.0092592593,.037037037,.16666667,.10185185,.23148148,.30555555,.19444445,.18518519,.43518519,17800,22900,108,10121,.010670883
55,13,Attending college with insufficient data,67000,34700,.520597623228047,.0050520999,.032628145,.077044524,.18240185,.240501,.23155457,.19650562,.14903694,.13482791,.50373644,30000,34600,9501,942344,.010082305
55,14.1,Late attender (ages 23-28),66900,24700,.4360150847542812,.0012840849,.011858902,.034896895,.096684039,.18030062,.24729964,.27804214,.19767354,.17508875,.39610243,20000,25500,13239,1239448,.010681367
55,14.2,Never attended college (before year 2013),66900,22900,.4054779706858499,.0012214673,.01206199,.033399496,.093556762,.16944042,.21894802,.22501718,.29303762,.27120391,.36979923,17100,27400,26198,2866578,.0091391196
56,1,Ivy Plus,68400,103000,.7847026978735394,.13389122,.35564855,.48953974,.665272,.14644352,.062761508,.058577407,.066945605,.062761508,.55230129,76500,80400,239,52724,.0045330399
56,2,Other elite schools (public and private),68300,80000,.7038109146365669,.063178681,.21618953,.35340574,.51826257,.19151036,.098716684,.094768018,.096742347,.093780845,.55774927,57900,64100,1013,183973,.0055062426
56,3,Highly selective public,68300,60300,.6699437209699962,.029366778,.13337412,.23829918,.40868768,.26368922,.14132762,.097889259,.088406242,.077699602,.58091158,48000,51500,3269,393548,.0083064837
56,4,Highly selective private,68400,63900,.6867742117037277,.042462844,.16135882,.29405519,.470276,.22292994,.10934183,.10934183,.088110402,.079617836,.56369424,52800,57200,942,134098,.0070247133
56,5,Selective public,68300,45500,.6110530994873729,.010074441,.064317621,.14044665,.29563275,.28446651,.19101737,.12893301,.099950373,.090173699,.58347392,40400,43300,20150,1944082,.01036479
56,6,Selective private,68300,48400,.6254931560205426,.012825733,.086115636,.17345276,.33387622,.27504072,.16368078,.12072476,.10667752,.09649837,.62785017,42600,46400,4912,486852,.010089308
56,7,Nonselective four-year public,68300,34800,.5296478986357341,.0054163844,.030805686,.070413001,.1702776,.27352741,.24102911,.16587678,.1492891,.1323629,.51861882,31900,35800,2954,257854,.011456096
56,8,Nonselective four-year private not-for-profit,68300,35200,.5248367928365957,.0066445181,.024916943,.08139535,.2076412,.22425249,.22757475,.17774086,.1627907,.15282393,.5714286,30900,35700,602,55947,.010760183
56,9,Two-year (public and private not-for-profit),68300,34100,.5234149903494435,.0028617803,.027122842,.070134975,.18259867,.24560055,.23778404,.18358107,.15043567,.13702375,.49585682,30600,35000,23412,2021451,.011581779
56,10,Four-year for-profit,68300,36100,.542728549808239,.00072516315,.033357505,.094271213,.22480057,.22987673,.22552574,.1849166,.13488035,.11675127,.42857143,32400,36100,1379,126025,.010942274
56,11,Two-year for-profit,68300,38200,.5706309993672466,.0021141649,.029598307,.099365748,.23678647,.26849893,.22198732,.1564482,.11627907,.10359408,.44397461,35200,38600,473,42313,.011178598
56,12,Less than two-year schools of any type,68300,29200,.4675380778664902,0,.045045044,.054054055,.15315315,.1891892,.18018018,.3063063,.17117117,.14414415,.45045045,21900,27300,111,10121,.010967296
56,13,Attending college with insufficient data,68400,35600,.5253559749871525,.0054744524,.037355088,.084693,.19332331,.23153715,.23497209,.19547015,.14469729,.13138686,.50493771,30100,34600,9316,942344,.0098859863
56,14.1,Late attender (ages 23-28),68300,25200,.4389296015819487,.0010018495,.014025894,.03760789,.10080148,.18333846,.24190813,.27612516,.19782676,.17316584,.4081381,20100,25900,12976,1239448,.010469177
56,14.2,Never attended college (before year 2013),68300,23600,.4107365373640084,.0014326647,.013087586,.03399675,.094400987,.17838612,.21830712,.2253543,.28355145,.26345542,.37574539,17800,27800,25826,2866578,.0090093482
57,1,Ivy Plus,69800,121000,.771780443058995,.15953307,.37354085,.48638132,.61478603,.16731517,.08560311,.073929958,.058365759,.058365759,.57976657,73400,78300,257,52724,.0048744404
57,2,Other elite schools (public and private),69800,82500,.7209475661758819,.076246336,.22971652,.37536657,.55425221,.17106549,.09872923,.09188661,.084066473,.079178885,.52688169,62600,67400,1023,183973,.0055605983
57,3,Highly selective public,69800,60100,.6726703523041624,.033442818,.13974321,.25111973,.43117347,.24514779,.12690355,.10839056,.088384591,.080621079,.6061511,49100,52800,3349,393548,.0085097626
57,4,Highly selective private,69800,61000,.6861988942200455,.029166667,.14687499,.28437501,.48333335,.22499999,.091666669,.10104167,.098958336,.091666669,.59583336,54600,58300,960,134098,.0071589435
57,5,Selective public,69800,46100,.6090754145243245,.0097268615,.063028097,.13789546,.29210061,.28522304,.19267046,.12826686,.10173905,.092454314,.59063667,40300,43200,20356,1944082,.010470752
57,6,Selective private,69800,48500,.6261147632579184,.012449799,.078112453,.16626507,.33172691,.27690762,.17168674,.11626506,.10341366,.095983937,.6064257,42500,46000,4980,486852,.010228981
57,7,Nonselective four-year public,69800,34500,.5280545837156198,.0034352457,.027481966,.073514253,.19065614,.25833046,.21985573,.18138097,.14977671,.13569221,.52215731,31500,36400,2911,257854,.011289334
57,8,Nonselective four-year private not-for-profit,69800,36700,.5308883458561892,.0049423394,.052718285,.10543657,.21416804,.2306425,.20428336,.19110379,.1598023,.13344316,.64579904,30900,37200,607,55947,.010849554
57,9,Two-year (public and private not-for-profit),69800,34200,.5259122697630936,.0023767082,.026143791,.072362281,.18427977,.24951191,.23690689,.1810118,.14828962,.13296834,.49991512,30900,35200,23562,2021451,.011655984
57,10,Four-year for-profit,69800,35700,.5363296708423923,.0028860029,.034632035,.089466088,.20346321,.24098125,.23376623,.18181817,.13997114,.12554112,.4119769,31400,35600,1386,126025,.010997818
57,11,Two-year for-profit,69700,38600,.5773475559567568,0,.025104603,.098326355,.24895397,.24895397,.23849373,.15899582,.10460252,.09205021,.46652719,35300,39000,478,42313,.011296765
57,12,Less than two-year schools of any type,69700,33600,.5185406843780703,0,.049180329,.081967212,.18032788,.22950821,.19672132,.27868852,.1147541,.090163939,.48360655,27700,31300,122,10121,.012054144
57,13,Attending college with insufficient data,69900,34800,.5180488932732851,.0054106698,.037117194,.07553295,.17952603,.23925982,.22995347,.19684017,.15442051,.13959529,.50503194,29800,34700,9241,942344,.0098063974
57,14.1,Late attender (ages 23-28),69800,25600,.4443538915562044,.0013964314,.01124903,.038401861,.10465477,.18525989,.24685803,.2692785,.19394879,.16935609,.40930954,20800,26500,12890,1239448,.01039979
57,14.2,Never attended college (before year 2013),69800,24000,.4098375017610405,.001650165,.012847713,.035242811,.099952854,.17161717,.21758604,.21927549,.29156843,.27109852,.37128714,17700,28000,25452,2866578,.0088788792
58,1,Ivy Plus,71300,130900,.7330974799960591,.17421603,.36585367,.48432055,.62020904,.10801394,.073170729,.069686413,.12891987,.12543555,.4738676,74400,86600,287,52724,.0054434412
58,2,Other elite schools (public and private),71300,80100,.7205923408070373,.069656491,.24332061,.38740459,.54103053,.17938931,.10114504,.094465651,.083969466,.080152668,.55629772,61000,67100,1048,183973,.0056964881
58,3,Highly selective public,71200,60000,.676261836824218,.026237329,.13387001,.25790101,.43381038,.2438879,.13774598,.10345855,.081097193,.075134173,.59838998,50100,53100,3354,393548,.0085224677
58,4,Highly selective private,71300,64500,.6950294550870652,.037313435,.16631131,.282516,.47228146,.23347548,.12366738,.094882734,.075692967,.073560767,.56396586,53000,56900,938,134098,.0069948845
58,5,Selective public,71300,46000,.6115452616567312,.010338942,.065398686,.14367227,.29734212,.28349182,.18878323,.13152888,.098853938,.088563763,.59307486,40400,43400,20505,1944082,.010547395
58,6,Selective private,71200,50500,.6294509445501781,.014112502,.084078714,.183065,.34665075,.25899422,.17074141,.11985689,.10375671,.093222022,.63565892,43400,46800,5031,486852,.010333735
58,7,Nonselective four-year public,71200,36000,.5407364181521281,.003618421,.032894738,.080592103,.19802631,.26644737,.22664474,.16644737,.14243421,.13059211,.5101974,32900,37400,3040,257854,.011789617
58,8,Nonselective four-year private not-for-profit,71300,34700,.513669474129011,.0032467535,.055194806,.094155848,.21103896,.21103896,.19318181,.20779221,.17694806,.15909091,.62012988,30200,35400,616,55947,.011010421
58,9,Two-year (public and private not-for-profit),71200,34300,.5273052855362632,.002693376,.028112112,.074194096,.18567461,.2525461,.23234576,.18264456,.14678898,.13227001,.50025254,31100,35400,23762,2021451,.011754923
58,10,Four-year for-profit,71200,35300,.5324745078272,.0029607699,.039230201,.085862324,.20725389,.21761657,.24648409,.18874907,.13989638,.12287194,.41154701,30700,34500,1351,126025,.010720096
